what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1524663178336
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1524663187509
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1524663187587
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524666835633
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524666845501
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1524666847123
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1524666847238
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1524666847251
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524666884195
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524666894484
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1524666902252
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1524666902312
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524666928514
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524666937415
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1524666955824
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1524666956055
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1524666956277
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524666956649
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524667110132
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524667152533
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524667197970
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1524667203358
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1524667203388
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1524667208866
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1524667208929
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1524667208949
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1524667208988
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1524667213355
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1524667213385
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524667214375
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524667227932
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524667241405
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524667252368
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524667253925
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524667258334
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524667304398
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524667305972
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524667306281
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1524667306291
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1524667306761
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524667314126
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524667315845
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524667343920
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524667347606
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524667363186
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1524667370549
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1524667372749
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.format",1524667378706
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1524667379526
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1524667390056
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1524667390910
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1524667419005
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1524667426447
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1524667426527
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1524667429117
